,link,title,bias rating,factual reporting,country,press freedom rating,media type,traffic/popularity,mbfc credibility rating
576,https://www.dailytarheel.com/,The Daily Tarheel,left-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
577,https://www.theday.com/,The Day (New London),left-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
578,https://www.dominionpost.com/,The Dominion Post,left-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
579,https://ecfr.eu/,The European Council on Foreign Relations (ECFR),left-center,high,germany (13/180 press freedom),,organization/foundation,medium traffic,high credibility
580,https://www.lehighvalleylive.com,The Express-Times (Lehigh Valley),,high,usa,,,,
581,https://forward.com/,The Forward,,high,usa,,,,
582,https://www.readfrontier.org,The Frontier,,high,usa,,,,
583,https://thefulcrum.us/,The Fulcrum,left-center,high,usa,,website,minimal traffic,high credibility
584,https://www.thegardenisland.com/,The Garden Island,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
585,https://www.heraldscotland.com/,The Herald – Scotland,left-center,high,united kingdom,mostly free,newspaper,high traffic,high credibility
586,https://www.theguardian.com,The Guardian,left-center,mixed,united kingdom,,newspaper,high traffic,medium credibility
587,https://www.thehawkeye.com/,The Hawk Eye,left-center,high,usa,,newspaper,medium traffic,high credibility
588,https://www.heraldnet.com/,The Herald (Everett),left-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
589,http://thehilltalk.com,The Hill Talk,,high,usa,,,,
590,https://www.hilltimes.com/,The Hill Times,left-center,high,canada,,newspaper,medium traffic,high credibility
591,https://www.thehindu.com/,The Hindu,,mostly factual,india,,,,
592,https://thehumanist.com/,The Humanist Magazine,,high,usa,,,,
593,https://www.hutchnews.com/,The Hutchinson News,left-center,high,usa,,newspaper,medium traffic,high credibility
594,https://www.independent.co.uk/us,The Independent UK,left-center,mixed,united kingdom,,newspaper,high traffic,medium credibility
595,https://indianexpress.com/,The Indian Express,left-center,mixed,india (142/180 press freedom),,newspaper,high traffic,medium credibility
596,https://theintercept.com/,The Intercept,left,mostly factual,usa (45/180 press freedom),,website,high traffic,high credibility
597,www.irishexaminer.com,The Irish Examiner,left-center,mostly factual,ireland,excellent,newspaper,high traffic,high credibility
598,http://www.irishtimes.com/,The Irish Times,left-center,high,ireland,,newspaper,high traffic,high credibility
599,https://www.irrawaddy.com/,The Irrawaddy,left-center,high,thailand,limited freedom,website,medium traffic,high credibility
600,https://www.thejakartapost.com/,The Jakarta Post,,mostly factual,indonesia,,,,
601,https://www.thejournal.ie/,TheJournal.ie,,high,ireland,,,,
602,https://www.lohud.com/,The Journal News,,high,usa,,,,
603,https://www.koreatimes.co.kr/,The Korea Times,left-center,mostly factual,south korea,mostly free,newspaper,medium traffic,high credibility
604,https://lincolnproject.us/,The Lincoln Project,left-center,mixed,usa,,organization/foundation,medium traffic,medium credibility
605,https://www.thelist.com/,The List,left-center,mostly factual,usa,mostly free,website,high traffic,medium credibility
606,https://www.thelocal.no/,The Local (Norway),,high,norway,,,,
607,https://www.mauinews.com/,The Maui News,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
608,http://themoderatevoice.com/,The Moderate Voice,,high,usa,,,,
609,https://www.fool.com/,The Motley Fool,left-center,high,usa,mostly free,website,high traffic,high credibility
610,https://www.alaraby.co.uk/english,The New Arab,left-center,mostly factual,united kingdom(33/180 press freedom),,website,medium traffic,high credibility
611,https://thenewtropic.com,The New Tropic,left-center,high,usa (44/180 press freedom),,website,minimal traffic,high credibility
612,https://www.thenewstribune.com/,The News Tribune,,high,usa,,,,
613,https://www.newstimes.com/,The News-Times (Danbury),,high,usa,,,,
614,https://thenextweb.com,The Next Web,left-center,mostly factual,usa,mostly free,website,medium traffic,high credibility
615,https://www.theguardian.com/observer,The Observer (UK),,mixed,united kingdom,,,,
616,https://www.theodysseyonline.com,The Odyssey Online,left-center,mixed,usa (44/180 press freedom),,website,medium traffic,medium credibility
617,https://www.theolympian.com/,The Olympian,left-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
618,https://www.palmbeachpost.com,The Palm Beach Post,,high,usa,,,,
619,https://www.pennlive.com/,The Patriot-News (Pennlive.com),left-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
620,http://www.cleveland.com/plaindealer/,The Plain Dealer,,high,usa,,,,
621,https://www.pressdemocrat.com/,The Press Democrat,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
622,https://punchng.com/,The Punch (Nigeria),left-center,mixed,nigeria,limited freedom,newspaper,high traffic,medium credibility
623,https://www.thequint.com/,The Quint,left-center,high,india (142/180 press freedom),,website,high traffic,high credibility
624,https://www.northjersey.com/,The Record (New Jersey),,high,usa,,,,
625,https://www.theringer.com,The Ringer,,high,usa,,,,
626,http://www.santafenewmexican.com,The Santa Fe New Mexican,left-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
627,https://www.thesaturdaypaper.com.au/,The Saturday Paper,left-center,high,australia (25/180 press freedom),,newspaper,medium traffic,high credibility
628,http://www.theskimm.com/,TheSkimm,left-center,high,usa (44/180 press freedom),,website,medium traffic,high credibility
629, https://www.thestate.com/,The State (South Carolina),left-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
630,https://www.sj-r.com/,The State Journal-Register,left-center,high,usa,,newspaper,medium traffic,high credibility
631,https://www.statepress.com,The State Press (Arizona),,high,usa,,,,
632,http://thesunmagazine.org/,The Sun Magazine,,high,usa,,,,
633,https://www.smh.com.au,The Sydney Morning Herald,left-center,high,australia,,newspaper,high traffic,high credibility
634,https://thetab.com/,The Tab,left-center,high,united kingdom (33/180 press freedom),,website,medium traffic,high credibility
635,https://www.thetrace.org,The Trace,left-center,high,usa (44/180 press freedom),,website,medium traffic,high credibility
636,https://thetyee.ca/,The Tyee,left-center,high,canada,mostly free,organization/foundation,medium traffic,high credibility
637,https://thevarsity.ca/,The Varsity,left-center,high,canada (14/180 press freedom),,newspaper,minimal traffic,high credibility
638,https://www.theverge.com/,The Verge,left-center,high,usa (44/180 press freedom),,website,high traffic,high credibility
639,https://www.pilotonline.com/,The Virginian-Pilot,left-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
640,https://www.theweek.co.uk,The Week UK,,high,united kingdom,,,,
641,https://www.wilderness.org/,The Wilderness Society,,high,united kingdom,,,,
642,https://thewire.in/,The Wire – India,,mostly factual,india,,,,
643,https://www.thewrap.com,TheWrap,left-center,mixed,usa (44/180 press freedom),,website,high traffic,medium credibility
644,https://www.timesenterprise.com/,Thomasville Times-Enterprise,left-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
645,https://trust.org/,Thomson Reuters Foundation,left-center,high,united kingdom,mostly free,organization/foundation,medium traffic,high credibility
646,https://www.thrillist.com,Thrillist,,high,usa,,,,
647,https://www.tiftongazette.com/,Tifton Gazette,left-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
648,https://time.com/,Time Magazine,left-center,high,usa (45/180 press freedom),,magazine,high traffic,high credibility
649,https://www.timescolonist.com/,Times Colonist,,high,canada,,,,
650,http://www.timesheadline.com,Times Headline,left-center,mixed,india (142/180 press freedom),,website,minimal traffic,medium credibility
651,http://www.timesofisrael.com/,Times of Israel,left-center,high,israel (88/180 press freedom),,website,high traffic,high credibility
652,https://www.nola.com/,The Times-Picayune,,high,usa,,,,
653,https://www.tmz.com/,TMZ,left-center,mixed,usa (44/180 press freedom),,website,high traffic,low credibility
654,https://www.today.com/,Today.com (NBC Today Show),left-center,mostly factual,usa,mostly free,tv station/website,high traffic,high credibility
655,https://www.tomdispatch.com/,TomDispatch.com,,high,usa,,,,
656,https://www.cjonline.com/,Topeka Capital-Journal,left-center,high,usa,,newspaper,medium traffic,high credibility
657,https://www.thestar.com/,Toronto Star,left-center,high,canada,,newspaper,high traffic,high credibility
658,http://truthbetold.news/,Truth Be Told,left-center,high,usa (45/180 press freedom),,organization/foundation,minimal traffic,high credibility
659,https://www.tuscaloosanews.com/,Tuscaloosa News,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
660,https://www.tvanouvelles.ca/,TVA Nouvelles,left-center,mostly factual,canada,mostly free,tv station,high traffic,high credibility
661,https://typemediacenter.org/,Type Media Center,,high,usa,,,,
662,https://uawire.org/,UAWire,left-center,mixed,ukraine,limited freedom,website,minimal traffic,medium credibility
663,https://undark.org,Undark,left-center,high,usa (44/180 press freedom),,magazine (digital),medium traffic,high credibility
664,https://www.ucsusa.org,Union of Concerned Scientists,,mostly factual,usa,,,,
665,https://www.uft.org/,United Federation of Teachers (UFT),left-center,high,usa (45/180 press freedom),,organization/foundation,minimal traffic,high credibility
666,https://www.universitybusiness.com/,University Business,left-center,high,usa (44/180 press freedom),,website,minimal traffic,medium credibility
667,https://www.pravda.com.ua/,Ukrayinska Pravda (The Ukrainian Truth ),left-center,mostly factual,ukraine,limited freedom,website,high traffic,high credibility
668,https://www.urban.org/,Urban Institute,,high,usa,,,,
669,https://www.usatoday.com,USA Today,left-center,mostly factual,usa,,newspaper,high traffic,high credibility
670,https://www.usnews.com/,US News World Report,left-center,high,usa (45/180 press freedom),,magazine,high traffic,high credibility
671,https://www.upr.org/,Utah Public Radio (UPR),left-center,high,usa (44/180 press freedom),,radio station,minimal traffic,high credibility
672,https://www.uticaod.com,Utica Observer-Dispatch,,high,usa,,,,
673,https://centerforpolitics.org/,UVA – Center for Politics,left-center,high,usa,mostly free,organization/foundation,minimal traffic,high credibility
674,https://www.valdostadailytimes.com/,Valdosta Daily Times,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
675,https://variety.com/,Variety Magazine,left-center,high,usa,mostly free,magazine,high traffic,high credibility
676,https://www.vcstar.com/,Ventura County Star,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
677,https://verafiles.org/,Vera Files,left-center,high,philippines (138/180 press freedom),,website,medium traffic,high credibility
678,https://www.vibe.com/,Vibe,left-center,mixed,usa,,website,medium traffic,medium credibility
679,https://www.vice.com/,Vice Media,left-center,mostly factual,usa (45/180 press freedom),,website,high traffic,high credibility
680,https://www.victoriaadvocate.com/,Victoria Advocate,,high,usa,,,,
681,https://www.victoriabuzz.com/,Victoria Buzz,left-center,high,canada,mostly free,website,medium traffic,high credibility
682,https://www.vvdailypress.com/,Victorville Daily Press,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
683,https://www.virginiamercury.com,Virginia Mercury,,high,usa,,,,
684,https://www.visaliatimesdelta.com/,Visalia Times-Delta,left-center,high,usa,,newspaper,medium traffic,high credibility
685,https://www.vladtv.com/,VladTV,left-center,mixed,usa,,website,high traffic,medium credibility
686,https://www.voiceofsandiego.org/,Voice of San Diego,,high,usa,,,,
687,https://www.votevets.org/,VoteVets.org,left-center,mixed,usa,,organization/foundation,minimal traffic,medium credibility
688,https://vtdigger.org/,VTDigger,left-center,high,usa,,website,medium traffic,high credibility
689,http://www.vulture.com,Vulture,,high,usa,,,,
690,https://www.walesonline.co.uk/,WalesOnline,,high,united kingdom,,,,
691,https://wamu.org/,WAMU-FM,left-center,high,usa,mostly free,radio station,medium traffic,high credibility
692,http://www.washingtonblade.com/,Washington Blade,,high,usa,,,,
693,https://washingtonmonthly.com,Washington Monthly,left-center,high,usa (44/180 press freedom),,magazine,medium traffic,high credibility
694,https://www.washingtonpost.com/,Washington Post,left-center,mostly factual,usa,mostly free,newspaper,high traffic,high credibility
695,https://chicago.cbslocal.com/,WBBM CBS Chicago,left-center,high,usa,mostly free,tv station,high traffic,high credibility
696,https://www.nbcboston.com/,WBTS – NBC10 – Boston,left-center,high,usa,mostly free,tv station,medium traffic,high credibility
697,https://minnesota.cbslocal.com/,WCCO – CBS Minnesota,left-center,high,usa,mostly free,tv station,high traffic,high credibility
698,https://www.westhawaiitoday.com/,West Hawaii Today,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
699,https://miami.cbslocal.com/,WFOR – CBS Miami,left-center,high,usa,mostly free,tv station,high traffic,high credibility
700,https://www.whitehouse.gov,Whitehouse.gov,left-center,mostly factual,usa (44/180 press freedom),,website,high traffic,high credibility
701,https://www.wikileaks.org/,WikiLeaks,,mixed,iceland,,,,
702,https://www.wired.com/,Wired Magazine,left-center,high,usa,,website,high traffic,high credibility
703,https://www.wishtv.com/,WISH-TV,left-center,high,usa,,tv station,medium traffic,high credibility
704,https://atlanta.cbslocal.com/,WJZ – CBS Baltimore,left-center,high,usa,mostly free,tv station,high traffic,high credibility
705,https://www.wnyc.org/,WNYC,,high,usa,,,,
706,https://www.wilsoncenter.org/,Woodrow Wilson International Center for Scholars,,high,usa,,,,
707,https://broadenimpact.com/world-policy/,World Policy Institute (Broaden),left-center,high,usa (44/180 press freedom),,organization/foundation,minimal traffic,high credibility
708,https://www.worldcrunch.com/,WorldCrunch,,high,france,,,,
709,https://www.weforum.org/,World Economic Forum,left-center,high,switzerland (10/180 press freedom),,organization/foundation,high traffic,high credibility
710,https://www.worldpress.org/,World Press Review,left-center,mostly factual,usa (45/180 press freedom),,website,minimal traffic,medium credibility
711,https://www.wri.org/,World Resources Institute (WRI),,high,usa,,,,
712,https://6abc.com/,WPVI – Philadelphia – Action News,left-center,high,usa,mostly free,tv station,high traffic,high credibility
713,https://www.nbcwashington.com/,WRC-TV – NBC Washington,left center,high,usa,mostly free,tv station,medium traffic,high credibility
714,https://wsvn.com,WSVN.com,,high,usa,,,,
715,https://tampa.cbslocal.com/,WTOG – CBS Tampa,left-center,high,usa,mostly free,tv station,high traffic,high credibility
716,https://www.nbcmiami.com/,WTVJ – NBC 6 – Miami,left-center,high,usa,mostly free,tv station,high traffic,high credibility
717,https://atlanta.cbslocal.com/,WUPA – CBS Atlanta,left-center,high,usa,mostly free,tv station,high traffic,high credibility
718,https://detroit.cbslocal.com/,WWJ – CBS Detroit,left-center,high,usa,mostly free,tv station,high traffic,high credibility
719,https://news.yahoo.com/,Yahoo News,left-center,high,usa,,website,high traffic,high credibility
720,https://yaleglobal.yale.edu,YaleGlobal Online,,high,usa,,,,
721,http://www.ynetnews.com/,YnetNews,left-center,high,israel (86/180 press freedom),,website,medium traffic,high credibility
722,https://www.ydr.com/,York Daily Record,left-center,high,usa (45/180 press freedom),,newspaper,medium traffic,high credibility
723,https://www.yorkdispatch.com,York Dispatch,,high,usa,,,,
724,https://youthradio.org/,Youth Radio,,high,usa,,,,
