,link,title,bias rating,factual reporting,country,press freedom rating,media type,traffic/popularity,mbfc credibility rating
564,https://ocalastandard.com/,Ocala Standard,right-center,mixed,usa (45/180 press freedom),,website,minimal traffic,low credibility
565,occupydemocrats.com,Occupy Democrats,far left,low,usa (44/180 press freedom),,organization/foundation,high traffic,low credibility
566,https://okeechobeetimes.com/,Okeechobee Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
567,https://www.origo.hu/,Origo,far right,mixed,hungary,,website,high traffic,low credibility
568,https://orlandostandard.com/,Orlando Standard,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
569,https://outragedpatriot.com/,Outraged Patriot,extreme right,low,unknown,n/a,website,minimal traffic,low credibility
570,https://overpassesforamerica.com/,Overpasses for America,right,mixed,united kingdom (35/180 press freedom),,website,minimal traffic,low credibility
571,https://www.pacificpundit.com,Pacific Pundit,,,usa,,,,
572,https://palmcoasttimes.com/,Palm Coast Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
573,https://panamacityreporter.com/,Panama City Reporter,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
574,https://parler.com/,Parler,extreme right,low,usa,,website,high traffic,low credibility
575,https://auburntimes.com/,Pasco Reporter,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
576,https://patriotfetch.com/,Patriot Fetch,extreme right,low,usa,,website,medium traffic,low credibility
577,https://thepatriotjournal.com/,Patriot Journal,right,mixed,usa (44/180 press freedom),,website,medium traffic,low credibility
578,https://www.patrioticviralnews.com/,Patriotic Viral News,extreme right,low,usa (45/180 press freedom),,website,minimal traffic,low credibility
579,https://pcmustdie.com/,PC Must Die News,,,usa,,,,
580,https://peachtreetimes.com/,Peach Tree Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
581,https://pelicanstatenews.com/,Pelican State News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
582,https://pensacolatimes.com/,Pensacola Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
583,https://peoriastandard.com/,Peoria Standard,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
584,https://perezhilton.com/,Perez Hilton,left,mixed,usa,mostly free,website,medium traffic,low credibility
585,https://www.personalinterpretation.com/,Personal Interpretation,extreme-right,low,unknown,,website,minimal traffic,low credibility
586,https://personalliberty.com/,Personal Liberty,,,usa,,,,
587,https://phxreporter.com/,PHX Reporter,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
588,https://pinaltoday.com/,Pinal Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
589,https://pinellastimes.com/,Pinellas Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
590,https://pinestatenews.com/,Pine State News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
591,https://pjmedia.com/,PJ Media,right,mixed,usa (45/180 press freedom),,website,high traffic,low credibility
592,http://pmnightlynews.com/,PM Nightly News,,,unknown,,,,
593,https://pocatellotimes.com/,Pocatello Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
594,http://www.political-discussion.com/,PoliticalDiscussion,extreme-right,low,unknown,,website,minimal traffic,low credibility
595,https://www.politicalflare.com,Political Flare,left,low,usa (44/180 press freedom),,website,medium traffic,low credibility
596,https://thepoliticalinsider.com,Political Insider,extreme right,low,usa (45/180 press freedom),,website,medium traffic,low credibility
597,https://politicalstate.org/,Political State,,,usa,,,,
598,https://politicalstate.org/,Politifact News,,,usa,,,,
599,http://www.politicsonline.net/,PoliticsOnline.net,extreme-right,low,unknown,,website,minimal traffic,low credibility
600,https://polktimes.com/,Polk Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
601,https://pomonavalleynews.com/,Pomona Valley News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
602,https://www.pop.org/,Population Research Institute,,,usa,,,,
603,https://populistpress.com/,Populist Press,extreme right,low,usa,mostly free,website,medium traffic,low credibility
604,https://portlandmainenews.com/,Portland Maine News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
605,http://powderedwigsociety.com/,Powdered Wig Society,,,usa,,,,
606,https://www.prageru.com,PragerU,right,low,usa,,organization/foundation,medium traffic,low credibility
607,https://prairiestatewire.com/,Prairie State Wire,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
608,https://www.pravdareport.com/,Pravda Report,right,very low,russia,limited freedom,website,high traffic,low credibility
609,https://presscalifornia.com/,Press California,extreme right,very low,usa,mostly free,website,medium traffic,low credibility
610,https://presscorp.org/,Press Corp,right,mixed,usa,mostly free,website,minimal traffic,low credibility
611,https://www.presstv.ir/,Press TV,right,low,iran,,tv station,high traffic,low credibility
612,https://prntly.com/,Prntly,,,unknown,,,,
613,https://www.projectveritas.com,Project Veritas,right,mixed,usa,,organization/foundation,medium traffic,low credibility
614,http://en.protothema.gr/,Proto Thema,right,mixed,greece,limited freedom,newspaper,high traffic,low credibility
615,https://protrumpnews.com/,Pro Trump News,,,unknown,,,,
616,https://pulaskitimes.com/,Pulaski Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
617,http://www.puppetstringnews.com/,Puppet String News,,,usa,,,,
618,https://quillette.com,Quillette,right,mixed,australia (25/180 press freedom),,website,medium traffic,low credibility
619,https://quincyreporter.com/,Quincy Reporter,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
620,https://rairfoundation.com/,RAIR Foundation USA,extreme right,low,usa,mostly free,website,medium traffic,low credibility
621,rationalground.com,Rational Ground,right,mixed,usa,mostly free,website,minimal traffic,low credibility
622,https://realconservativesunite.com,Real Conservatives Unite,,,unknown,,,,
623, https://goodsciencing.com/,Real Science (Goodsciencing.com),extreme right,very low,unknown,,website,minimal traffic,low credibility
624,https://redbluedivide.com/,Red Blue Divide,,,usa,,,,
625,https://reddingtoday.com/,Redding Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
626,https://redice.tv/,Red Ice TV,,,sweden,,,,
627,https://www.redorbit.com/,RedOrbit,,mixed,usa,,,,
628,http://redstatewatcher.com/,Red State Watcher,,,unknown,,,,
629,https://www.redvoicemedia.com/,Red Voice Media,far right,low,usa,mostly free,website,medium traffic,low credibility
630,https://redwoodempirenews.com/,Redwood Empire News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
631,https://www.reedcooper.net,Reed Cooper News,,,usa,,,,
632,https://reformedmedia.net/,Reformed Media,extreme right,low,usa,mostly free,website,minimal traffic,low credibility
633,http://www.renewamerica.com,Renew America,,,usa,,,,
634,https://renewedright.com,RenewedRight.com,far right,mixed,usa,mostly free,website,medium traffic,low credibility
635,https://republicandaily.net/,Republican Daily,right,mixed,usa,mostly free,website,medium traffic,low credibility
636,https://www.gop.com/,Republican National Committee (RNC),,,usa,,,,
637,https://resistthemainstream.org/,Resist The Mainstream,right,mixed,macedonia,moderate freedom,website,medium traffic,low credibility
638,https://www.revolver.news/,Revolver.News,right,mixed,unknown,,website,medium traffic,low credibility
639,https://ria.ru/,RIA Novosti,right-center,low,russia,,news agency,high traffic,low credibility
640,https://righterway.com/,Righter Way,extreme right,low,unknown,n/a,website,minimal traffic,low credibility
641,https://www.rsbnetwork.com/,Right Side Broadcasting Network (RSBN),right,low,usa,,website/video,medium traffic,low credibility
642,https://rightwingnews.com/,Right Wing News,,,usa,,,,
643,https://rightwingtribune.com/,Right Wing Tribune,,,usa,,,,
644,https://rightwingtribune.com/,Riposte Laique,,,usa,,,,
645,https://riverbendtimes.com/,River Bend Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
646,https://riverparishnews.com/,River Parish News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
647,https://riverregiontimes.com/,River Region Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
648,https://rivervalleytoday.com/,River Valley Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
649,https://rockfordsun.com/,Rockford Sun,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
650,https://rockislandtoday.com/,Rock Island Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
651,http://www.rodong.rep.kp/en,Rodong Sinmun (North Korea),extreme left,very low,north korea,total oppression,newspaper,medium traffic,low credibility
652,https://www.roguereview.net/,Rogue Review,far right,low,usa,,website,minimal traffic,low credibility
653,https://romereporter.com/,Rome Reporter,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
654,https://de.rt.com/,RT DE (RT News Germany),right-center,very low,russia,,tv station,high traffic,low credibility
655,https://www.rt.com/news/,RT News (RT.Com),right-center,very low,russia,,tv station,high traffic,low credibility
656,https://www.rudaw.net/english,Rudaw,,,iraq,,,,
657,https://rumble.com/,Rumble,far-right,low,canada,mostly free,website/video,high traffic,low credibility
658,https://ruptly.tv/,Ruptly,right-center,mixed,russia,limited freedom,website,medium traffic,low credibility
659,https://www.rushlimbaugh.com/,RushLimbaugh.com,far-right,very low,usa,,website,minimal traffic,low credibility
660,https://russia-insider.com/,Russia Insider,extreme right,low,russia,limited freedom,website,minimal traffic,low credibility
661,https://tass.com/,Russian News Agency-TASS,right-center,mixed,russia,limited freedom,news agency,medium traffic,low credibility
662,http://www.ruthinstitute.org,Ruth Institute,extreme right,low,usa,mostly free,organization/foundation,minimal traffic,low credibility
663,https://sacramentostandard.com/,Sacramento Standard,,mixed,usa,mostly free,website,minimal traffic,low credibility
664,https://salemnewswire.com/,Salem News Wire,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
665,https://sandiegocitywire.com/,San Diego City Wire,,mixed,usa,mostly free,website,minimal traffic,low credibility
666,https://sanfransun.com/,San Francisco Sun,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
667,https://sangamonsun.com/,Sangamon Sun,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
668,https://sanjoaquintimes.com/,San Joaquin Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
669,https://sanjosestandard.com/,San Jose Standard,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
670,https://santaclaratoday.com/,Santa Clara Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
671,https://santacruzstandard.com/,Santa Cruz Standard,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
672,https://sanmateosun.com/,San Mateo Sun,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
673,https://www.smobserved.com,Santa Monica Observer,,,usa,,,,
674,https://sarasotareview.com/,Sarasota Review,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
675,https://savannahstandard.com/,Savannah Standard,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
676,https://scalaskanews.com/,SC Alaska News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
677,https://seatlantanews.com/,SE Atlanta News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
678,https://seatlantanews.com/,SC Connecticut News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
679,https://sckansasnews.com/,SC Kansas News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
680,https://sealaskanews.com/,SE Alaska News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
681,https://searizonanews.com/,SE Arizona News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
682,https://www.secureamericanow.org/,Secure America Now,far right,mixed,usa (44/180 press freedom),,organization/foundation,minimal traffic,low credibility
683,https://sebluegrassnews.com/,SE Bluegrass News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
684,https://secoloradonews.com/,SE Colorado News,right-center,mixed,usa (44/180 press freedom),,website,minimal traffic,low credibility
685,https://seconnnews.com/,SE Connecticut News,right-center,mixed,usa,,website,minimal traffic,low credibility
686,https://sedenvernews.com/,SE Denver News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
687,https://segeorgianews.com/,SE Georgia News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
688,https://seillinoisnews.com/,SE Illinois News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
689,https://seindiananews.com/,SE Indiana News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
690,https://seiowanews.com/,SE Iowa News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
691,https://auburntimes.com/,SE Kansas News,right-center,mixed,usa,,website,minimal traffic,low credibility
692,https://sekentuckynews.com/,SE Kentucky News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
693,https://selatimes.com/,SE LA Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
694,https://sfvtoday.com/,SFV Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
695,https://sgvstandard.com/,SGV Standard,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
696,https://shafaq.com/,Shafaq News,left,mixed,iraq,total oppression,website,medium traffic,low credibility
697,https://shoalstoday.com/,Shoals Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
698,https://shreveportreporter.com/,Shreveport Reporter,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
699,https://www.shtfplan.com/,SHTFplan.com,extreme right,low,usa (44/180 press freedom),,website,medium traffic,low credibility
700,https://www.sickchirpse.com/,Sick Chirpse,,,united kingdom,,,,
701,https://siouxcitytimes.com/,Sioux City Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
702,https://skepticink.com/,Skeptic Ink,not rated,mixed,unknown (lack of transparency),,website,minimal traffic,low credibility
703,https://sloreporter.com/,SLO Reporter,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
704,https://www.sohu.com/,Sohu.com,left-center,mixed,china,,website,high traffic,low credibility
705,https://solanosun.com/,Solano Sun,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
706,https://southafricatoday.net,South Africa Today,right,mixed,usa (44/180 press freedom),,website,minimal traffic,low credibility
707,https://southalamedanews.com/,South Alameda News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
708,https://southatlantanews.com/,South Atlanta News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
709,https://southbayleader.com/,South Bay Leader,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
710,https://southbaysdnews.com/,South Bay SD News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
711,https://southbendtimes.com/,South Bend Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
712,https://southalabamatimes.com/,South Alabama Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
713,https://southbrowardnews.com/,South Broward News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
714,https://southcentralreporter.com/,South Central Reporter,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
715,https://southcooknews.com/,South Cook News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
716,https://silnews.com/,Southern Illinois News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
717,https://southernindianatoday.com/,Southern Indiana Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
718,https://southdsmnews.com/,South DSM News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
719,https://southgeorgiatimes.com/,South Georgia Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
720,https://southgwinnettnews.com/,South Gwinnett News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
721,https://southindynews.com/,South Indy News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
722,https://southiowanews.com/,South Iowa News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
723,https://southjeffconews.com/,South Jefferson County News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
724,https://southlaketoday.com/,South Lake Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
725,https://southlouisiananews.com/,South Louisiana News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
726,https://southmainenews.com/,South Maine News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
727,https://southmianews.com/,South Miami-Dade News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
728,https://southnewcastlenews.com/,South New Castle News,right-center,mixed,usa,,website,minimal traffic,low credibility
729,https://southorlandonews.com/,South Orlando News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
730,https://southpalmbeachtoday.com/,South Palm Beach Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
731,https://southpinellastimes.com/,South Pinellas Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
732,https://southsactoday.com/,South Sacramento Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
733,https://southsfbaynews.com/,South SF Bay News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
734,https://southsgvnews.com/,South SGV News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
735,https://swillinoisnews.com/,South West Illinois News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
736,https://southwichitanews.com/,South Wichita News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
737,https://springstimes.com/,Spring Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
738,http://sputniknews.com/,Sputnik News,right-center,very low,russia,,news agency,high traffic,low credibility
739,https://fr.sputniknews.com/,Sputnik News Agency – France,right-center,very low,russia,,news agency,medium traffic,low credibility
740,https://snanews.de/,Sputnik News Agency – Germany,right-center,very low,russia,,news agency,medium traffic,low credibility
741,https://it.sputniknews.com/,Sputnik News Agency – Italia,right-center,very low,russia,,news agency,medium traffic,low credibility
742,https://stpetestandard.com/,St. Pete Standard,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
743,https://stanislausnews.com/,Stanislaus News,right-center,mixed,usa (44/180 press freedom),,website,minimal traffic,low credibility
744,http://www.staresattheworld.com/,Stares at the World,extreme right,low,canada (14/180 press freedom),,website,minimal traffic,low credibility
745,http://stateofthenation.co/,State of the Nation,extreme-right,low,usa (44/180 press freedom),,website,medium traffic,low credibility
746,https://steadfastandloyal.com/,Steadfast and Loyal,right,mixed,usa (44/180 press freedom),,website,minimal traffic,low credibility
747,https://steadfastclash.com/,Steadfast Clash,right,mixed,usa,,website,minimal traffic,low credibility
748,https://stonecoldtruth.com/,Stone Cold Truth,far-right,low,usa (44/180 press freedom),,website,minimal traffic,low credibility
749,https://stoppingsocialism.com/,Stopping Socialism,right,mixed,usa,mostly free,organization/foundation,minimal traffic,low credibility
750,https://southbirminghamtimes.com/,South Birmingham Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
751,https://southfultontoday.com/,South Fulton Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
752,https://southoctimes.com/,South OC Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
753,https://southpimanews.com/,South Pima News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
754,https://southsfvtoday.com/,South SFV Today,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
755,http://www.speech-point.com/,Speech Point,extreme-right,low,unknown,,website,minimal traffic,low credibility
756,https://www.strategic-culture.org,Strategic Culture Foundation,extreme right,very low,russia,limited freedom,website,medium traffic,low credibility
757,https://trumpstudents.org/,Students for Trump,right,mixed,usa,,organization/foundation,minimal traffic,low credibility
758,https://summit.news,Summit News,extreme right,low,usa (45/180 press freedom),,website,medium traffic,low credibility
759,https://auburntimes.com/,Sumter Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
760,https://sunflowerstatenews.com/,Sunflower State News,right-center,mixed,usa,,website,minimal traffic,low credibility
761,https://sunshinesentinel.com/,Sunshine Sentinel,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
762,http://www.supportisraelnow.com/,Support Israel Now,extreme-right,low,unknown,,website,minimal traffic,low credibility
763,https://survivalblog.com/,SurvivalBlog.com,,,usa,,,,
764,https://sussexreview.com/,Sussex Review,right-center,mixed,usa,,website,minimal traffic,low credibility
765,https://swampdrain.com,SwampDrain.com,,,unknown,,,,
766,https://swarajyamag.com/,Swarajya,,,india,,,,
767,https://swalaskanews.com/,SW Alaska News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
768,https://swarizonanews.com/,SW Arizona News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
769,https://swarkansastimes.com/,SW Arkansas Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
770,https://swbluegrassnews.com/,SW Bluegrass News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
771,https://swcoloradonews.com/,SW Colorado News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
772,https://swconnnews.com/,SW Connecticut News,right-center,mixed,usa,,website,minimal traffic,low credibility
773,https://swgeorgianews.com/,SW Georgia News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
774,https://swindiananews.com/,SW Indiana News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
775,https://swiowatimes.com/,SW Iowa Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
776,https://swkansasnews.com/,SW Kansas News,right-center,mixed,usa,,website,minimal traffic,low credibility
777,https://swlouisiananews.com/,SW Louisiana News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
778,https://swriversidenews.com/,SW Riverside News,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
779,https://swvalleytimes.com/,SW Valley Times,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
780,https://syrianews.cc/,Syria News,left,low,unknown,,website,minimal traffic,low credibility
781,http://www.syriana-analysis.com,Syriana Analysis,left,mixed,germany,mostly free,website,minimal traffic,low credibility
782,https://www.takimag.com/,Taki’s Magazine,extreme right,low,usa (44/180 press freedom),,magazine,medium traffic,low credibility
783,https://tallahasseesun.com/,Tallahassee Sun,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
784,https://tamparepublic.com/,Tampa Republic,right-center,mixed,usa,mostly free,website,minimal traffic,low credibility
785, https://www.tasnimnews.com/en,Tasnim News Agency,,,iran,,,,
786,https://tbdailynews.com/,TB Daily News,right,mixed,usa,mostly free,website,medium traffic,low credibility
787,https://www.teaparty.org/,Tea Party Inc,extreme right,low,usa (44/180 press freedom),,organization/foundation,minimal traffic,low credibility
788,http://www.teapartypatriots.org/,Tea Party Patriots,,,usa,,,,
789,https://techstartups.com/,TechStartups,right-center,mixed,usa,,website,medium traffic,low credibility
790,https://techstartups.com/,Teddy Stick,right-center,mixed,usa,,website,medium traffic,low credibility
791,https://www.telesurenglish.net/,TeleSUR,,,venezuela,,,,
792,https://www.africanexponent.com,The African Exponent,,,tanzania,,,,
793,http://theamericanmirror.com/,The American Mirror,,,usa,,,,
794,http://theamericanmirror.com/,The Angry Patriot,,,usa,,,,
795,https://thebeardedpatriot.com/,The Bearded Patriot,,,usa,,,,
796,https://www.thebeltwayreport.com/,The Beltway Report,extreme right,mixed,usa,mostly free,website,minimal traffic,low credibility
797,https://thebl.com/,The BL,right,mixed,usa,mostly free,website,minimal traffic,low credibility
798,https://theblacksphere.net/,The Blacksphere (Kevin Jackson),,,usa,,,,
799,https://www.theblaze.com/,The Blaze,right,mixed,usa,mostly free,tv station,high traffic,low credibility
800,https://thebluestateconservative.com/,The Blue State Conservative,far right,low,usa,,website,medium traffic,low credibility
801,https://thebluestateconservative.com/,The Boston Tribune,far right,low,usa,,website,medium traffic,low credibility
802,https://buffalochronicle.com,The Buffalo Chronicle,right,mixed,usa (45/180 press freedom),,website,medium traffic,low credibility
803,https://thecoloradoherald.com/,The Colorado Herald,far right,low,unknown,,website,medium traffic,low credibility
804,https://www.theconservativebrief.com,The Conservative Brief,far right,mixed,usa (45/180 press freedom),,website,minimal traffic,low credibility
805,https://theconservativecentral.com/,The Conservative Central,extreme right,low,unknown,n/a,website,minimal traffic,low credibility
806,https://conservativepapers.com/,The Conservative Papers,right,mixed,usa,mostly free,website,minimal traffic,low credibility
807,https://thecovidworld.com/,The Covid World,right conspiracy-pseudoscience,very low,usa,,website,minimal traffic,low credibility
808,https://thecountersignal.com/,The Counter Signal,far-right,mixed,canada,,website,medium traffic,low credibility
809,http://www.thedailybell.com/,The Daily Bell,,,usa,,,,
810,https://dailyboulder.com/,The Daily Boulder,far left,mixed,usa,mostly free,website,minimal traffic,low credibility
811,http://www.dcclothesline.com/,The D.C. Clothesline,,,usa,,,,
812,https://thedcpatriot.com/,The DC Patriot,extreme right,low,usa,,website,medium traffic,low credibility
813,https://www.thedesertreview.com/,The Desert Review,right-center,mixed,usa,mostly free,newspaper,medium traffic,low credibility
814,https://theduran.com/,The Duran,far right,low,cyprus,,website,medium traffic,low credibility
815,http://economictimes.indiatimes.com/,The Economic Times,,,india,,,,
816,https://www.theepochtimes.com,The Epoch Times,right,mixed,usa,,newspaper,high traffic,low credibility
817,https://thefederalist.com/,The Federalist,right,mixed,usa (44/180 press freedom),,website,high traffic,low credibility
818,http://thefederalistpapers.org/,The Federalist Papers Project,extreme right,low,usa (45/180 press freedom),,website,medium traffic,low credibility
819,http://www.fairus.org/,The Federation for American Immigration Reform (FAIR),,,usa,,,,
820,https://www.thefreedomtimes.com/,The Freedom Times,extreme right,very low,usa,,website,minimal traffic,low credibility
821,https://www.thefreedomtimes.com/,The Free Patriot,extreme right,very low,usa,,website,minimal traffic,low credibility
822,https://freetelegraph.com/,The Free Telegraph,right,mixed,usa (44/180 press freedom),,website,minimal traffic,low credibility
823,https://thefrisky.com/,The Frisky,,high,serbia,,,,
824,https://www.thegatewaypundit.com/,The Gateway Pundit,extreme right,very low,usa,,website,high traffic,low credibility
825,https://www.thegatewaypundit.com/,The Grayzone,extreme right,very low,usa,,website,high traffic,low credibility
826,https://thehornnews.com/,The Horn News,,,usa,,,,
827,https://thejeffreylord.com/,Thejeffreylord.com,right,mixed,usa,,website,minimal traffic,low credibility
828,https://www.joerogan.com/,The Joe Rogan Experience,right-center,mixed,usa,mostly free,website/podcast,high traffic,low credibility
829,https://thelapost.com/,The LA Post,,,usa,,,,
830,https://theconservativetreehouse.com/,The Last Refuge (Conservative Treehouse),extreme right,low,usa (44/180 press freedom),,website,medium traffic,low credibility
831,https://lastresistance.com/,The Last Resistance,,,usa,,,,
832,https://www.thelaughclub.net/,The Laugh Club,,,sweden,,,,
833,https://thelibertydaily.com/,The Liberty Daily,far-right,mixed,usa (44/180 press freedom),,website,medium traffic,low credibility
834,http://www.thelibertyeagle.com,The Liberty Eagle,,,usa,,,,
835,https://thelibertyloft.com/,The Liberty Loft,far right,mixed,usa,mostly free,website,medium traffic,low credibility
836,https://eng.majalla.com/,The Majalla,right-center,mixed,saudi arabia (170/180 press freedom),,magazine,minimal traffic,low credibility
837,http://themillenniumreport.com,The Millennium Report,,,usa,,,,
838,https://www.thenationalpatriot.com/,The National Patriot,extreme right,low,usa (44/180 press freedom),,website,minimal traffic,low credibility
839,https://thenationalpulse.com/,The National Pulse,extreme right,mixed,usa,,website,medium traffic,low credibility
840,https://www.thenational.ae,The National (UAE),,,united arab emirates (uae),,,,
841,https://other98.com,The Other 98%,extreme left,low,usa,,organization/foundation,medium traffic,low credibility
842,http://thepatriotnation.net/,The Patriot Nation,extreme right,low,usa,mostly free,website,medium traffic,low credibility
843,https://thepoliticalbrief.com/,ThePoliticalBrief.com,,,unknown,,,,
844,http://thepolitics.online,The Politics Online,extreme-right,low,unknown,,website,minimal traffic,low credibility
845,https://www.thepostemail.com,The Post & Email,,,usa,,,,
846,http://theproudliberal.org/,The Proud Liberal,left,mixed,usa (45/180 press freedom),,website,minimal traffic,low credibility
847,https://theragingpatriot.org/,The Raging Patriot,extreme right,low,usa,mostly free,website,minimal traffic,low credibility
848,https://www.rebelnews.com/,Rebel News,right,mixed,canada,,website,medium traffic,low credibility
849,https://theredelephants.com/,The Red Elephants,extreme right,very low,usa (44/180 press freedom),,website,medium traffic,low credibility
850,https://www.thereligionofpeace.com/,The Religion of Peace,,,usa,,,,
851,https://remnantnewspaper.com,The Remnant Newspaper,extreme right,low,usa (44/180 press freedom),,newspaper,minimal traffic,low credibility
